,START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,TIME_DAY,TIME_OF_DAY,MONTH_OF_THE_RIDE,DAY_OF_THE_RIDE,DURATION_OF_THE_RIDE
380,2016-05-22 18:46:00,2016-05-22 18:53:00,Business,Morrisville,Cary,2.5,Meal/Entertain,18,Evening,May,Sun,7.0
381,2016-05-23 20:19:00,2016-05-23 20:27:00,Business,Whitebridge,Savon Height,3.6,Meal/Entertain,20,Evening,May,Mon,8.0
382,2016-05-23 21:09:00,2016-05-23 21:21:00,Business,Savon Height,Whitebridge,3.6,Errand/Supplies,21,Evening,May,Mon,12.0
383,2016-05-27 20:26:00,2016-05-27 20:30:00,Business,Whitebridge,Kildaire Farms,4.5,Errand/Supplies,20,Evening,May,Fri,4.0
384,2016-05-27 20:47:00,2016-05-27 20:53:00,Business,Savon Height,Kilarney Woods,1.2,UNKNOWN,20,Evening,May,Fri,6.0
385,2016-05-27 22:11:00,2016-05-27 22:14:00,Business,Kilarney Woods,Kildaire Farms,1.7,Errand/Supplies,22,Night,May,Fri,3.0
386,2016-05-28 00:15:00,2016-05-28 00:21:00,Business,Kilarney Woods,Whitebridge,4.7,Errand/Supplies,0,,May,Sat,6.0
387,2016-05-28 12:52:00,2016-05-28 13:06:00,Business,Cary,Morrisville,6.1,Meal/Entertain,12,Afternoon,May,Sat,14.0
388,2016-05-28 14:35:00,2016-05-28 15:04:00,Business,Morrisville,Cary,11.3,Customer Visit,14,Afternoon,May,Sat,29.0
389,2016-05-31 13:54:00,2016-05-31 14:41:00,Business,Cary,Raleigh,14.9,Meeting,13,Afternoon,May,Tues,47.0
390,2016-05-31 16:02:00,2016-05-31 16:39:00,Business,Raleigh,Cary,14.0,Meeting,16,Afternoon,May,Tues,37.0
391,2016-05-31 17:50:00,2016-05-31 17:59:00,Business,Westpark Place,Whitebridge,1.8,UNKNOWN,17,Afternoon,May,Tues,9.0
392,2016-06-01 10:19:00,2016-06-01 10:47:00,Business,Cary,Morrisville,6.7,Customer Visit,10,Morning,June,Wed,28.0
393,2016-06-01 13:10:00,2016-06-01 13:39:00,Business,Morrisville,Cary,9.6,Meeting,13,Afternoon,June,Wed,29.0
394,2016-06-03 11:29:00,2016-06-03 11:49:00,Business,Cary,Durham,10.4,Meeting,11,Morning,June,Fri,20.0
395,2016-06-03 13:08:00,2016-06-03 13:38:00,Business,Durham,Cary,9.9,Meeting,13,Afternoon,June,Fri,30.0
396,2016-06-03 15:31:00,2016-06-03 15:54:00,Business,Cary,Morrisville,6.0,Meal/Entertain,15,Afternoon,June,Fri,23.0
397,2016-06-03 18:14:00,2016-06-03 18:29:00,Business,Townes at Everett Crossing,Chessington,3.3,Errand/Supplies,18,Evening,June,Fri,15.0
398,2016-06-03 18:41:00,2016-06-03 18:53:00,Business,Morrisville,Cary,3.1,Errand/Supplies,18,Evening,June,Fri,12.0
399,2016-06-03 19:36:00,2016-06-03 19:42:00,Business,Huntington Woods,Weston,1.7,Errand/Supplies,19,Evening,June,Fri,6.0
400,2016-06-03 22:47:00,2016-06-03 23:06:00,Business,Morrisville,Cary,4.0,Between Offices,22,Night,June,Fri,19.0
401,2016-06-05 14:03:00,2016-06-05 14:33:00,Business,Whitebridge,Savon Height,7.8,Customer Visit,14,Afternoon,June,Sun,30.0
402,2016-06-05 15:06:00,2016-06-05 15:22:00,Business,Cary,Morrisville,7.8,Customer Visit,15,Afternoon,June,Sun,16.0
403,2016-06-05 15:57:00,2016-06-05 16:08:00,Business,Weston,Weston,3.8,Meal/Entertain,15,Afternoon,June,Sun,11.0
404,2016-06-05 18:05:00,2016-06-05 18:14:00,Business,Morrisville,Cary,2.5,Meal/Entertain,18,Evening,June,Sun,9.0
405,2016-06-05 21:53:00,2016-06-05 22:05:00,Business,Cary,Durham,9.9,Meeting,21,Evening,June,Sun,12.0
406,2016-06-05 23:52:00,2016-06-06 00:08:00,Business,Durham,Cary,9.9,Meeting,23,Night,June,Sun,16.0
407,2016-06-06 15:36:00,2016-06-06 15:45:00,Business,Whitebridge,Hazelwood,3.0,Errand/Supplies,15,Afternoon,June,Mon,9.0
408,2016-06-06 16:16:00,2016-06-06 16:24:00,Business,Hazelwood,Whitebridge,2.4,Errand/Supplies,16,Afternoon,June,Mon,8.0
409,2016-06-06 20:06:00,2016-06-06 20:20:00,Business,Cary,Apex,5.7,Meal/Entertain,20,Evening,June,Mon,14.0
410,2016-06-06 21:08:00,2016-06-06 21:37:00,Business,Apex,Cary,7.2,Meal/Entertain,21,Evening,June,Mon,29.0
411,2016-06-06 21:41:00,2016-06-06 22:00:00,Business,Cary,Durham,10.4,Meeting,21,Evening,June,Mon,19.0
412,2016-06-06 23:34:00,2016-06-06 23:48:00,Business,Durham,Cary,9.9,Meeting,23,Night,June,Mon,14.0
413,2016-06-07 21:42:00,2016-06-07 22:00:00,Business,Cary,Durham,10.4,Meeting,21,Evening,June,Tues,18.0
414,2016-06-07 23:41:00,2016-06-08 00:04:00,Business,Durham,Cary,9.9,Meeting,23,Night,June,Tues,23.0
415,2016-06-08 08:23:00,2016-06-08 08:53:00,Business,Cary,Morrisville,8.7,Meal/Entertain,8,Morning,June,Wed,30.0
416,2016-06-08 12:04:00,2016-06-08 13:01:00,Business,Jamaica,New York,22.3,Errand/Supplies,12,Afternoon,June,Wed,57.0
417,2016-06-08 13:12:00,2016-06-08 13:29:00,Business,Seaport,Gramercy-Flatiron,3.3,Meal/Entertain,13,Afternoon,June,Wed,17.0
418,2016-06-08 14:31:00,2016-06-08 14:37:00,Business,Medical Centre,Tudor City,0.7,Errand/Supplies,14,Afternoon,June,Wed,6.0
419,2016-06-08 16:55:00,2016-06-08 17:11:00,Business,Rose Hill,Soho,2.5,Meal/Entertain,16,Afternoon,June,Wed,16.0
420,2016-06-08 17:16:00,2016-06-08 17:18:00,Business,Soho,Tribeca,0.5,Errand/Supplies,17,Afternoon,June,Wed,2.0
421,2016-06-08 17:59:00,2016-06-08 18:05:00,Business,Tribeca,Financial District,0.9,Errand/Supplies,17,Afternoon,June,Wed,6.0
422,2016-06-08 20:11:00,2016-06-08 20:25:00,Business,Financial District,Kips Bay,4.8,Errand/Supplies,20,Evening,June,Wed,14.0
423,2016-06-10 15:19:00,2016-06-10 16:28:00,Business,New York,Jamaica,16.3,Meeting,15,Afternoon,June,Fri,69.0
424,2016-06-10 21:47:00,2016-06-10 22:04:00,Business,Cary,Durham,10.4,Meeting,21,Evening,June,Fri,17.0
425,2016-06-10 23:53:00,2016-06-11 00:01:00,Business,Durham,Cary,9.9,Meeting,23,Night,June,Fri,8.0
426,2016-06-11 17:08:00,2016-06-11 17:16:00,Business,Cary,Morrisville,3.7,Errand/Supplies,17,Afternoon,June,Sat,8.0
427,2016-06-11 17:34:00,2016-06-11 17:39:00,Business,Morrisville,Cary,4.6,Meal/Entertain,17,Afternoon,June,Sat,5.0
428,2016-06-11 17:50:00,2016-06-11 17:56:00,Business,Westpark Place,Whitebridge,1.7,UNKNOWN,17,Afternoon,June,Sat,6.0
429,2016-06-11 21:45:00,2016-06-11 22:04:00,Business,Cary,Durham,10.4,Meeting,21,Evening,June,Sat,19.0
430,2016-06-11 23:39:00,2016-06-12 00:05:00,Business,Durham,Cary,9.9,Meeting,23,Night,June,Sat,26.0
431,2016-06-12 19:53:00,2016-06-12 19:56:00,Business,Cary,Morrisville,2.5,Meal/Entertain,19,Evening,June,Sun,3.0
432,2016-06-12 20:05:00,2016-06-12 20:16:00,Business,Morrisville,Cary,4.3,Errand/Supplies,20,Evening,June,Sun,11.0
433,2016-06-12 21:58:00,2016-06-12 22:19:00,Business,Parkway,Whitebridge,2.8,Errand/Supplies,21,Evening,June,Sun,21.0
434,2016-06-13 05:23:00,2016-06-13 05:42:00,Business,Cary,Morrisville,8.4,Meal/Entertain,5,Night,June,Mon,19.0
435,2016-06-13 14:17:00,2016-06-13 14:46:00,Business,Oakland,Emeryville,13.2,Meeting,14,Afternoon,June,Mon,29.0
436,2016-06-13 18:08:00,2016-06-13 18:47:00,Business,Emeryville,Berkeley,3.9,Meal/Entertain,18,Evening,June,Mon,39.0
437,2016-06-13 18:54:00,2016-06-13 19:23:00,Business,Berkeley,Oakland,5.1,Meal/Entertain,18,Evening,June,Mon,29.0
438,2016-06-13 20:00:00,2016-06-13 20:05:00,Business,Oakland,Unknown Location,5.2,Customer Visit,20,Evening,June,Mon,5.0
439,2016-06-14 12:03:00,2016-06-14 12:21:00,Business,Emeryville,San Francisco,9.8,UNKNOWN,12,Afternoon,June,Tues,18.0
440,2016-06-14 16:09:00,2016-06-14 16:39:00,Business,San Francisco,Emeryville,11.6,Meeting,16,Afternoon,June,Tues,30.0
441,2016-06-14 17:15:00,2016-06-14 17:24:00,Business,Emeryville,Oakland,5.1,Meeting,17,Afternoon,June,Tues,9.0
442,2016-06-14 17:27:00,2016-06-14 17:57:00,Business,Downtown,Bay Farm Island,9.3,Errand/Supplies,17,Afternoon,June,Tues,30.0
443,2016-06-15 01:46:00,2016-06-15 02:06:00,Business,Kenner,New Orleans,12.4,Between Offices,1,Night,June,Wed,20.0
444,2016-06-15 15:26:00,2016-06-15 15:34:00,Business,CBD,Lower Garden District,1.9,Between Offices,15,Afternoon,June,Wed,8.0
445,2016-06-15 16:37:00,2016-06-15 17:02:00,Business,Lower Garden District,Lakeview,6.4,Customer Visit,16,Afternoon,June,Wed,25.0
446,2016-06-15 17:29:00,2016-06-15 17:49:00,Personal,Lakeview,Storyville,5.5,UNKNOWN,17,Afternoon,June,Wed,20.0
447,2016-06-15 19:52:00,2016-06-15 19:58:00,Business,Storyville,Faubourg Marigny,1.5,Meal/Entertain,19,Evening,June,Wed,6.0
448,2016-06-16 13:36:00,2016-06-16 14:30:00,Business,New Orleans,Metairie,14.5,UNKNOWN,13,Afternoon,June,Thus,54.0
449,2016-06-16 14:42:00,2016-06-16 14:46:00,Business,Metairie,Kenner,2.7,UNKNOWN,14,Afternoon,June,Thus,4.0
450,2016-06-16 15:17:00,2016-06-16 15:41:00,Business,Kenner,New Orleans,15.0,UNKNOWN,15,Afternoon,June,Thus,24.0
451,2016-06-16 19:39:00,2016-06-16 19:56:00,Business,New Orleans,Kenner,12.9,UNKNOWN,19,Evening,June,Thus,17.0
452,2016-06-16 21:43:00,2016-06-16 21:56:00,Business,Kenner,New Orleans,13.6,UNKNOWN,21,Evening,June,Thus,13.0
453,2016-06-17 16:11:00,2016-06-17 16:44:00,Business,New Orleans,Kenner,12.2,UNKNOWN,16,Afternoon,June,Fri,33.0
454,2016-06-18 00:29:00,2016-06-18 00:51:00,Business,Morrisville,Cary,8.7,UNKNOWN,0,,June,Sat,22.0
455,2016-06-19 02:39:00,2016-06-19 02:50:00,Business,Cary,Raleigh,6.0,UNKNOWN,2,Night,June,Sun,11.0
456,2016-06-19 05:51:00,2016-06-19 06:00:00,Business,Raleigh,Cary,5.9,UNKNOWN,5,Night,June,Sun,9.0
457,2016-06-21 15:39:00,2016-06-21 16:08:00,Business,Cary,Raleigh,19.3,UNKNOWN,15,Afternoon,June,Tues,29.0
458,2016-06-21 17:11:00,2016-06-21 18:02:00,Business,Raleigh,Cary,16.6,Meal/Entertain,17,Afternoon,June,Tues,51.0
459,2016-06-24 10:41:00,2016-06-24 10:57:00,Business,Whitebridge,Waverly Place,7.1,Meal/Entertain,10,Morning,June,Fri,16.0
460,2016-06-24 11:54:00,2016-06-24 12:01:00,Business,Waverly Place,Macgregor Downs,2.1,Meal/Entertain,11,Morning,June,Fri,7.0
461,2016-06-24 12:19:00,2016-06-24 12:37:00,Business,Cary,Raleigh,8.6,Errand/Supplies,12,Afternoon,June,Fri,18.0
462,2016-06-24 12:50:00,2016-06-24 13:12:00,Business,Raleigh,Morrisville,9.0,Errand/Supplies,12,Afternoon,June,Fri,22.0
463,2016-06-24 13:18:00,2016-06-24 13:27:00,Business,Morrisville,Cary,3.1,Errand/Supplies,13,Afternoon,June,Fri,9.0
464,2016-06-24 14:01:00,2016-06-24 14:20:00,Business,Cary,Morrisville,8.4,Temporary Site,14,Afternoon,June,Fri,19.0
465,2016-06-24 20:44:00,2016-06-24 21:02:00,Business,Kenner,New Orleans,12.8,UNKNOWN,20,Evening,June,Fri,18.0
466,2016-06-25 09:03:00,2016-06-25 09:12:00,Business,CBD,Bywater,4.5,UNKNOWN,9,Morning,June,Sat,9.0
467,2016-06-25 09:15:00,2016-06-25 10:08:00,Business,New Orleans,Chalmette,11.8,Between Offices,9,Morning,June,Sat,53.0
468,2016-06-25 10:18:00,2016-06-25 10:25:00,Business,Chalmette,Arabi,1.1,Errand/Supplies,10,Morning,June,Sat,7.0
469,2016-06-25 10:50:00,2016-06-25 11:18:00,Business,Arabi,Metairie,17.0,Meal/Entertain,10,Morning,June,Sat,28.0
470,2016-06-25 11:25:00,2016-06-25 11:34:00,Business,Pontchartrain Shores,Pontchartrain Shores,1.7,Meeting,11,Morning,June,Sat,9.0
471,2016-06-25 11:53:00,2016-06-25 13:21:00,Business,Metairie,New Orleans,15.5,Meeting,11,Morning,June,Sat,88.0
472,2016-06-25 19:47:00,2016-06-25 19:58:00,Business,Storyville,Marigny,1.6,UNKNOWN,19,Evening,June,Sat,11.0
473,2016-06-25 23:19:00,2016-06-25 23:26:00,Business,Marigny,Storyville,1.5,UNKNOWN,23,Night,June,Sat,7.0
474,2016-06-26 17:43:00,2016-06-26 18:18:00,Business,New Orleans,Kenner,12.6,Meeting,17,Afternoon,June,Sun,35.0
475,2016-06-26 18:45:00,2016-06-26 19:12:00,Business,Pontchartrain Shores,Pontchartrain Shores,4.8,UNKNOWN,18,Evening,June,Sun,27.0
476,2016-06-26 19:41:00,2016-06-26 19:50:00,Business,Kenner,Kenner,2.2,UNKNOWN,19,Evening,June,Sun,9.0
477,2016-06-26 21:14:00,2016-06-26 21:42:00,Business,Kenner,New Orleans,13.0,UNKNOWN,21,Evening,June,Sun,28.0
478,2016-06-27 07:37:00,2016-06-27 08:48:00,Business,New Orleans,Covington,46.9,UNKNOWN,7,Morning,June,Mon,71.0
479,2016-06-27 08:51:00,2016-06-27 09:00:00,Business,Covington,Covington,2.5,UNKNOWN,8,Morning,June,Mon,9.0
480,2016-06-27 09:05:00,2016-06-27 09:33:00,Business,Covington,Covington,8.6,UNKNOWN,9,Morning,June,Mon,28.0
481,2016-06-27 09:43:00,2016-06-27 10:08:00,Business,Covington,Covington,5.2,UNKNOWN,9,Morning,June,Mon,25.0
482,2016-06-27 10:22:00,2016-06-27 10:39:00,Business,Covington,Covington,7.6,UNKNOWN,10,Morning,June,Mon,17.0
483,2016-06-27 10:51:00,2016-06-27 10:58:00,Business,Covington,Covington,1.8,UNKNOWN,10,Morning,June,Mon,7.0
484,2016-06-27 11:06:00,2016-06-27 11:24:00,Business,Covington,Mandeville,4.7,UNKNOWN,11,Morning,June,Mon,18.0
485,2016-06-27 11:30:00,2016-06-27 11:42:00,Business,Mandeville,Mandeville,2.8,UNKNOWN,11,Morning,June,Mon,12.0
486,2016-06-27 12:22:00,2016-06-27 13:02:00,Business,Mandeville,Metairie,30.0,UNKNOWN,12,Afternoon,June,Mon,40.0
487,2016-06-27 13:56:00,2016-06-27 14:05:00,Business,Metairie,Kenner,4.4,UNKNOWN,13,Afternoon,June,Mon,9.0
488,2016-06-27 21:09:00,2016-06-27 21:19:00,Business,Jamestown Court,Jamestown Court,1.0,UNKNOWN,21,Evening,June,Mon,10.0
489,2016-06-28 00:48:00,2016-06-28 01:05:00,Business,Morrisville,Cary,8.2,Customer Visit,0,,June,Tues,17.0
490,2016-06-28 20:13:00,2016-06-28 20:33:00,Business,Cary,Durham,10.4,Meeting,20,Evening,June,Tues,20.0
491,2016-06-28 23:34:00,2016-06-28 23:59:00,Business,Durham,Cary,9.9,Meeting,23,Night,June,Tues,25.0
493,2016-06-29 08:56:00,2016-06-29 09:24:00,Business,Cary,Morrisville,7.3,UNKNOWN,8,Morning,June,Wed,28.0
494,2016-06-29 10:22:00,2016-06-29 10:38:00,Business,Morrisville,Cary,7.4,UNKNOWN,10,Morning,June,Wed,16.0
495,2016-06-29 11:49:00,2016-06-29 11:51:00,Business,Whitebridge,Westpark Place,1.6,UNKNOWN,11,Morning,June,Wed,2.0
496,2016-06-29 12:11:00,2016-06-29 12:16:00,Business,Westpark Place,Whitebridge,1.8,UNKNOWN,12,Afternoon,June,Wed,5.0
497,2016-06-29 20:11:00,2016-06-29 20:29:00,Business,Cary,Durham,10.4,Meeting,20,Evening,June,Wed,18.0
498,2016-06-29 23:38:00,2016-06-30 00:00:00,Business,Durham,Cary,9.9,Meeting,23,Night,June,Wed,22.0
499,2016-06-30 20:09:00,2016-06-30 20:26:00,Business,Cary,Durham,9.9,Meeting,20,Evening,June,Thus,17.0
500,2016-07-01 00:00:00,2016-07-01 00:25:00,Business,Durham,Cary,9.9,Meeting,0,,July,Fri,25.0
501,2016-07-01 09:34:00,2016-07-01 09:57:00,Business,Cary,Raleigh,13.3,Meeting,9,Morning,July,Fri,23.0
502,2016-07-01 12:36:00,2016-07-01 13:00:00,Business,Raleigh,Cary,11.3,Meeting,12,Afternoon,July,Fri,24.0
503,2016-07-01 20:06:00,2016-07-01 20:24:00,Business,Cary,Durham,10.5,Meeting,20,Evening,July,Fri,18.0
504,2016-07-01 23:48:00,2016-07-02 00:09:00,Business,Durham,Cary,9.9,Meeting,23,Night,July,Fri,21.0
505,2016-07-02 20:18:00,2016-07-02 20:36:00,Business,Cary,Durham,10.1,Meeting,20,Evening,July,Sat,18.0
506,2016-07-02 23:48:00,2016-07-03 00:12:00,Business,Durham,Cary,9.9,Meeting,23,Night,July,Sat,24.0
507,2016-07-03 00:28:00,2016-07-03 00:38:00,Business,Cary,Morrisville,3.1,Errand/Supplies,0,,July,Sun,10.0
508,2016-07-03 03:02:00,2016-07-03 03:08:00,Business,Morrisville,Cary,3.1,Errand/Supplies,3,Night,July,Sun,6.0
509,2016-07-03 20:00:00,2016-07-03 20:18:00,Business,Cary,Durham,9.9,Meeting,20,Evening,July,Sun,18.0
510,2016-07-04 00:32:00,2016-07-04 00:47:00,Business,Durham,Cary,9.9,Meeting,0,,July,Mon,15.0
511,2016-07-04 17:31:00,2016-07-04 17:49:00,Business,Whitebridge,Summerwinds,8.8,Meeting,17,Afternoon,July,Mon,18.0
512,2016-07-04 18:23:00,2016-07-04 18:49:00,Business,Summerwinds,Whitebridge,8.7,Temporary Site,18,Evening,July,Mon,26.0
513,2016-07-04 20:00:00,2016-07-04 20:17:00,Business,Cary,Durham,11.8,Meeting,20,Evening,July,Mon,17.0
514,2016-07-05 00:00:00,2016-07-05 00:05:00,Business,Parkwood,Parkwood,1.2,Errand/Supplies,0,,July,Tues,5.0
515,2016-07-05 00:08:00,2016-07-05 00:28:00,Business,Durham,Cary,9.9,Meeting,0,,July,Tues,20.0
516,2016-07-05 16:48:00,2016-07-05 16:52:00,Business,Whitebridge,Whitebridge,0.6,Errand/Supplies,16,Afternoon,July,Tues,4.0
517,2016-07-05 20:06:00,2016-07-05 20:26:00,Business,Cary,Durham,9.9,UNKNOWN,20,Evening,July,Tues,20.0
518,2016-07-05 22:41:00,2016-07-05 23:02:00,Business,Durham,Morrisville,8.6,UNKNOWN,22,Night,July,Tues,21.0
519,2016-07-06 00:33:00,2016-07-06 00:53:00,Business,Morrisville,Cary,6.3,Meal/Entertain,0,,July,Wed,20.0
520,2016-07-06 09:06:00,2016-07-06 09:25:00,Business,Cary,Durham,9.9,Meeting,9,Morning,July,Wed,19.0
521,2016-07-06 12:48:00,2016-07-06 13:08:00,Business,Durham,Cary,9.9,UNKNOWN,12,Afternoon,July,Wed,20.0
522,2016-07-06 20:04:00,2016-07-06 20:14:00,Business,Cary,Morrisville,3.3,Meal/Entertain,20,Evening,July,Wed,10.0
523,2016-07-06 23:46:00,2016-07-06 23:59:00,Business,Morrisville,Cary,3.1,Customer Visit,23,Night,July,Wed,13.0
524,2016-07-07 08:22:00,2016-07-07 08:50:00,Business,Cary,Morrisville,7.9,Temporary Site,8,Morning,July,Thus,28.0
525,2016-07-07 10:27:00,2016-07-07 10:33:00,Business,Morrisville,Cary,8.9,UNKNOWN,10,Morning,July,Thus,6.0
526,2016-07-07 12:59:00,2016-07-07 13:35:00,Business,Kenner,New Orleans,12.8,UNKNOWN,12,Afternoon,July,Thus,36.0
527,2016-07-08 09:50:00,2016-07-08 10:13:00,Business,CBD,Pontchartrain Beach,7.7,UNKNOWN,9,Morning,July,Fri,23.0
528,2016-07-08 10:51:00,2016-07-08 11:12:00,Business,Pontchartrain Beach,CBD,7.0,UNKNOWN,10,Morning,July,Fri,21.0
529,2016-07-08 13:48:00,2016-07-08 14:11:00,Business,New Orleans,Metairie,12.5,UNKNOWN,13,Afternoon,July,Fri,23.0
530,2016-07-08 17:11:00,2016-07-08 17:30:00,Business,Kenner,New Orleans,13.2,UNKNOWN,17,Afternoon,July,Fri,19.0
531,2016-07-09 09:03:00,2016-07-09 09:46:00,Business,New Orleans,Kenner,13.0,UNKNOWN,9,Morning,July,Sat,43.0
532,2016-07-09 09:52:00,2016-07-09 10:06:00,Business,Kenner,Metairie,4.9,UNKNOWN,9,Morning,July,Sat,14.0
533,2016-07-09 10:15:00,2016-07-09 10:33:00,Business,Metairie,New Orleans,8.5,UNKNOWN,10,Morning,July,Sat,18.0
534,2016-07-10 14:10:00,2016-07-10 14:17:00,Business,CBD,St Thomas,1.3,UNKNOWN,14,Afternoon,July,Sun,7.0
535,2016-07-10 16:04:00,2016-07-10 16:15:00,Business,St Thomas,CBD,1.8,UNKNOWN,16,Afternoon,July,Sun,11.0
536,2016-07-10 18:05:00,2016-07-10 18:21:00,Business,New Orleans,Kenner,13.6,UNKNOWN,18,Evening,July,Sun,16.0
537,2016-07-10 19:51:00,2016-07-10 20:08:00,Business,Kenner,New Orleans,13.4,UNKNOWN,19,Evening,July,Sun,17.0
538,2016-07-12 16:10:00,2016-07-12 16:45:00,Business,New Orleans,Kenner,12.3,UNKNOWN,16,Afternoon,July,Tues,35.0
539,2016-07-12 19:21:00,2016-07-12 19:26:00,Personal,Kenner,Kenner,1.4,UNKNOWN,19,Evening,July,Tues,5.0
540,2016-07-12 23:47:00,2016-07-13 00:11:00,Personal,Morrisville,Cary,8.7,UNKNOWN,23,Night,July,Tues,24.0
541,2016-07-13 12:39:00,2016-07-13 13:20:00,Personal,Cary,Morrisville,23.5,UNKNOWN,12,Afternoon,July,Wed,41.0
542,2016-07-13 13:25:00,2016-07-13 13:39:00,Personal,Morrisville,Morrisville,2.2,UNKNOWN,13,Afternoon,July,Wed,14.0
543,2016-07-13 13:42:00,2016-07-13 13:54:00,Personal,Morrisville,Cary,4.4,UNKNOWN,13,Afternoon,July,Wed,12.0
544,2016-07-14 15:51:00,2016-07-14 15:59:00,Personal,Cary,Morrisville,3.3,UNKNOWN,15,Afternoon,July,Thus,8.0
545,2016-07-14 16:03:00,2016-07-14 16:34:00,Business,Morrisville,Morrisville,11.8,Errand/Supplies,16,Afternoon,July,Thus,31.0
546,2016-07-14 16:39:00,2016-07-14 20:05:00,Business,Morrisville,Banner Elk,195.3,UNKNOWN,16,Afternoon,July,Thus,206.0
547,2016-07-15 11:32:00,2016-07-15 11:53:00,Personal,Banner Elk,Banner Elk,8.3,UNKNOWN,11,Morning,July,Fri,21.0
548,2016-07-15 12:09:00,2016-07-15 12:19:00,Personal,Banner Elk,Banner Elk,3.2,UNKNOWN,12,Afternoon,July,Fri,10.0
549,2016-07-15 12:35:00,2016-07-15 13:15:00,Personal,Banner Elk,Elk Park,22.4,UNKNOWN,12,Afternoon,July,Fri,40.0
550,2016-07-15 15:03:00,2016-07-15 15:33:00,Personal,Elk Park,Banner Elk,12.2,UNKNOWN,15,Afternoon,July,Fri,30.0
551,2016-07-15 15:40:00,2016-07-15 15:52:00,Personal,Banner Elk,Banner Elk,4.5,UNKNOWN,15,Afternoon,July,Fri,12.0
552,2016-07-16 13:14:00,2016-07-16 14:10:00,Personal,Banner Elk,Newland,28.1,UNKNOWN,13,Afternoon,July,Sat,56.0
553,2016-07-16 14:14:00,2016-07-16 14:30:00,Personal,Newland,Newland,3.8,UNKNOWN,14,Afternoon,July,Sat,16.0
554,2016-07-16 15:29:00,2016-07-16 16:57:00,Personal,Newland,Boone,41.9,UNKNOWN,15,Afternoon,July,Sat,88.0
555,2016-07-16 19:42:00,2016-07-16 20:35:00,Personal,Boone,Banner Elk,23.8,UNKNOWN,19,Evening,July,Sat,53.0
556,2016-07-16 21:45:00,2016-07-16 22:18:00,Personal,Banner Elk,Banner Elk,13.0,UNKNOWN,21,Evening,July,Sat,33.0
557,2016-07-16 22:50:00,2016-07-16 23:03:00,Business,Banner Elk,Banner Elk,4.4,Errand/Supplies,22,Night,July,Sat,13.0
558,2016-07-17 11:23:00,2016-07-17 11:50:00,Personal,Banner Elk,Boone,15.1,Charity ($),11,Morning,July,Sun,27.0
559,2016-07-17 12:20:00,2016-07-17 15:25:00,Personal,Boone,Cary,180.2,Commute,12,Afternoon,July,Sun,185.0
560,2016-07-18 10:37:00,2016-07-18 10:49:00,Personal,Cary,Morrisville,4.1,Moving,10,Morning,July,Mon,12.0
561,2016-07-18 10:54:00,2016-07-18 11:15:00,Personal,Morrisville,Cary,6.1,Moving,10,Morning,July,Mon,21.0
562,2016-07-18 11:25:00,2016-07-18 11:36:00,Personal,Northwoods,Preston,3.3,Moving,11,Morning,July,Mon,11.0
563,2016-07-18 11:40:00,2016-07-18 11:56:00,Personal,Preston,Whitebridge,4.7,Moving,11,Morning,July,Mon,16.0
564,2016-07-18 17:12:00,2016-07-18 17:33:00,Business,Cary,Apex,7.2,Meeting,17,Afternoon,July,Mon,21.0
565,2016-07-18 18:32:00,2016-07-18 18:47:00,Business,Apex,Cary,5.5,Meal/Entertain,18,Evening,July,Mon,15.0
566,2016-07-18 19:07:00,2016-07-18 19:14:00,Business,Cary,Morrisville,3.3,Meal/Entertain,19,Evening,July,Mon,7.0
567,2016-07-18 20:28:00,2016-07-18 20:32:00,Business,Hazelwood,Weston,0.9,Errand/Supplies,20,Evening,July,Mon,4.0
568,2016-07-18 21:11:00,2016-07-18 21:19:00,Business,Morrisville,Cary,3.8,Meal/Entertain,21,Evening,July,Mon,8.0
569,2016-07-19 10:35:00,2016-07-19 10:51:00,Business,Whitebridge,Stonewater,6.4,Customer Visit,10,Morning,July,Tues,16.0
570,2016-07-19 10:56:00,2016-07-19 11:11:00,Business,Stonewater,Lexington Park at Amberly,3.0,Meeting,10,Morning,July,Tues,15.0
571,2016-07-19 11:30:00,2016-07-19 12:00:00,Business,Lexington Park at Amberly,Whitebridge,8.7,Meal/Entertain,11,Morning,July,Tues,30.0
572,2016-07-19 17:14:00,2016-07-19 17:24:00,Business,Whitebridge,Chessington,3.9,Errand/Supplies,17,Afternoon,July,Tues,10.0
573,2016-07-19 17:50:00,2016-07-19 18:08:00,Personal,Chessington,Whitebridge,4.8,UNKNOWN,17,Afternoon,July,Tues,18.0
574,2016-07-20 17:12:00,2016-07-20 17:24:00,Personal,Whitebridge,Edgehill Farms,2.8,UNKNOWN,17,Afternoon,July,Wed,12.0
575,2016-07-20 17:50:00,2016-07-20 17:57:00,Personal,Edgehill Farms,Preston,1.4,UNKNOWN,17,Afternoon,July,Wed,7.0
576,2016-07-20 18:16:00,2016-07-20 18:20:00,Personal,Preston,Whitebridge,1.4,UNKNOWN,18,Evening,July,Wed,4.0
577,2016-07-21 17:17:00,2016-07-21 17:23:00,Business,Whitebridge,Edgehill Farms,2.7,UNKNOWN,17,Afternoon,July,Thus,6.0
578,2016-07-21 17:42:00,2016-07-21 17:51:00,Business,Edgehill Farms,Burtrose,2.3,UNKNOWN,17,Afternoon,July,Thus,9.0
